id,kode_provinsi,nama_provinsi,kode_kabko,nama_kabko,kode_kecamatan,nama_kecamatan,kode_kelurahan,nama_kelurahan,deleted_at,created_at,updated_at
23432,33,Jawa Tengah,3374,Kota Semarang,337412,Gunungpati,3374121002,Mangunsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23433,33,Jawa Tengah,3308,Kab. Magelang,330806,Dukun,3308062010,Mangunsoko,,12/2/2026 11:07:16,12/2/2026 11:07:16
23434,33,Jawa Tengah,3305,Kab. Kebumen,330501,Ayah,3305012014,Mangunweni,,12/2/2026 11:07:16,12/2/2026 11:07:16
23435,33,Jawa Tengah,3311,Kab. Sukoharjo,331106,Bendosari,3311062005,Manisharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23436,33,Jawa Tengah,3318,Kab. Pati,331806,Jaken,3318062018,Manjang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23437,33,Jawa Tengah,3309,Kab. Boyolali,330908,Sawit,3309082002,Manjung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23438,33,Jawa Tengah,3310,Kab. Klaten,331022,Ngawen,3310222001,Manjung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23439,33,Jawa Tengah,3312,Kab. Wonogiri,331212,Wonogiri,3312122012,Manjung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23440,33,Jawa Tengah,3310,Kab. Klaten,331022,Ngawen,3310222008,Manjungan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23441,33,Jawa Tengah,3308,Kab. Magelang,330804,Salam,3308042001,Mantingan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23442,33,Jawa Tengah,3317,Kab. Rembang,331702,Bulu,3317022015,Mantingan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23443,33,Jawa Tengah,3318,Kab. Pati,331806,Jaken,3318062005,Mantingan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23444,33,Jawa Tengah,3320,Kab. Jepara,332011,Tahunan,3320112011,Mantingan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23445,33,Jawa Tengah,3318,Kab. Pati,331809,Jakenan,3318092017,Mantingan Tengah,,12/2/2026 11:07:16,12/2/2026 11:07:16
23446,33,Jawa Tengah,3304,Kab. Banjarnegara,330405,Bawang,3304052011,Mantrianom,,12/2/2026 11:07:16,12/2/2026 11:07:16
23447,33,Jawa Tengah,3309,Kab. Boyolali,330914,Karanggede,3309142001,Manyaran,,12/2/2026 11:07:16,12/2/2026 11:07:16
23448,33,Jawa Tengah,3374,Kota Semarang,337413,Semarang Barat,3374131002,Manyaran,,12/2/2026 11:07:16,12/2/2026 11:07:16
23449,33,Jawa Tengah,3314,Kab. Sragen,331402,Plupuh,3314022006,Manyarejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23450,33,Jawa Tengah,3320,Kab. Jepara,332013,Kalinyamatan,3320132012,Manyargading,,12/2/2026 11:07:16,12/2/2026 11:07:16
23451,33,Jawa Tengah,3301,Kab. Cilacap,330107,Maos,3301072003,Maos Kidul,,12/2/2026 11:07:16,12/2/2026 11:07:16
23452,33,Jawa Tengah,3301,Kab. Cilacap,330107,Maos,3301072004,Maos Lor,,12/2/2026 11:07:16,12/2/2026 11:07:16
23453,33,Jawa Tengah,3328,Kab. Tegal,332801,Margasari,3328012013,Marga Ayu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23454,33,Jawa Tengah,3376,Kota Tegal,337604,Margadana,3376041005,Margadana,,12/2/2026 11:07:16,12/2/2026 11:07:16
23455,33,Jawa Tengah,3328,Kab. Tegal,332808,Kedungbanteng,3328082007,Margamulya,,12/2/2026 11:07:16,12/2/2026 11:07:16
23456,33,Jawa Tengah,3328,Kab. Tegal,332814,Tarub,3328142017,Margapadang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23457,33,Jawa Tengah,3302,Kab. Banyumas,330203,Jatilawang,3302032005,Margasana,,12/2/2026 11:07:16,12/2/2026 11:07:16
23458,33,Jawa Tengah,3301,Kab. Cilacap,330111,Sidareja,3301112008,Margasari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23459,33,Jawa Tengah,3328,Kab. Tegal,332801,Margasari,3328012007,Margasari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23460,33,Jawa Tengah,3321,Kab. Demak,332102,Karangawen,3321022003,Margohayu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23461,33,Jawa Tengah,3323,Kab. Temanggung,332306,Kandangan,3323062009,Margolelo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23462,33,Jawa Tengah,3321,Kab. Demak,332112,Bonang,3321122009,Margolinduk,,12/2/2026 11:07:16,12/2/2026 11:07:16
23463,33,Jawa Tengah,3318,Kab. Pati,331808,Juwana,3318082014,Margomulyo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23464,33,Jawa Tengah,3318,Kab. Pati,331819,Tayu,3318192003,Margomulyo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23465,33,Jawa Tengah,3324,Kab. Kendal,332410,Pegandon,3324102001,Margomulyo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23466,33,Jawa Tengah,3318,Kab. Pati,331812,Margorejo,3318122007,Margorejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23467,33,Jawa Tengah,3318,Kab. Pati,331815,Wedarijaksa,3318152002,Margorejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23468,33,Jawa Tengah,3319,Kab. Kudus,331909,Dawe,3319092003,Margorejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23469,33,Jawa Tengah,3324,Kab. Kendal,332413,Cepiring,3324132015,Margorejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23470,33,Jawa Tengah,3324,Kab. Kendal,332406,Limbangan,3324062014,Margosari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23471,33,Jawa Tengah,3324,Kab. Kendal,332414,Patebon,3324142002,Margosari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23472,33,Jawa Tengah,3325,Kab. Batang,332506,Tersono,3325062005,Margosono,,12/2/2026 11:07:16,12/2/2026 11:07:16
23473,33,Jawa Tengah,3318,Kab. Pati,331816,Margoyoso,3318162021,Margotohu Kidul,,12/2/2026 11:07:16,12/2/2026 11:07:16
23474,33,Jawa Tengah,3308,Kab. Magelang,330801,Salaman,3308012019,Margoyoso,,12/2/2026 11:07:16,12/2/2026 11:07:16
23475,33,Jawa Tengah,3318,Kab. Pati,331816,Margoyoso,3318162020,Margoyoso,,12/2/2026 11:07:16,12/2/2026 11:07:16
23476,33,Jawa Tengah,3320,Kab. Jepara,332013,Kalinyamatan,3320132007,Margoyoso,,12/2/2026 11:07:16,12/2/2026 11:07:16
23477,33,Jawa Tengah,3303,Kab. Purbalingga,330311,Karanganyar,3303112009,Maribaya,,12/2/2026 11:07:16,12/2/2026 11:07:16
23478,33,Jawa Tengah,3328,Kab. Tegal,332815,Kramat,3328152012,Maribaya,,12/2/2026 11:07:16,12/2/2026 11:07:16
23479,33,Jawa Tengah,3306,Kab. Purworejo,330615,Loano,3306152015,Maron,,12/2/2026 11:07:16,12/2/2026 11:07:16
23480,33,Jawa Tengah,3307,Kab. Wonosobo,330712,Garung,3307122010,Maron,,12/2/2026 11:07:16,12/2/2026 11:07:16
23481,33,Jawa Tengah,3307,Kab. Wonosobo,330703,Sapuran,3307032013,Marongsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23482,33,Jawa Tengah,3304,Kab. Banjarnegara,330405,Bawang,3304052009,Masaran,,12/2/2026 11:07:16,12/2/2026 11:07:16
23483,33,Jawa Tengah,3314,Kab. Sragen,331403,Masaran,3314032008,Masaran,,12/2/2026 11:07:16,12/2/2026 11:07:16
23484,33,Jawa Tengah,3325,Kab. Batang,332512,Warungasem,3325122008,Masin,,12/2/2026 11:07:16,12/2/2026 11:07:16
23485,33,Jawa Tengah,3318,Kab. Pati,331812,Margorejo,3318122016,Mataraman,,12/2/2026 11:07:16,12/2/2026 11:07:16
23486,33,Jawa Tengah,3301,Kab. Cilacap,330116,Dayeuhluhur,3301162002,Matenggeng,,12/2/2026 11:07:16,12/2/2026 11:07:16
23487,33,Jawa Tengah,3313,Kab. Karanganyar,331305,Matesih,3313052003,Matesih,,12/2/2026 11:07:16,12/2/2026 11:07:16
23488,33,Jawa Tengah,3315,Kab. Grobogan,331511,Tawangharjo,3315112001,Mayahan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23489,33,Jawa Tengah,3311,Kab. Sukoharjo,331111,Gatak,3311112014,Mayang,,12/2/2026 11:07:16,12/2/2026 11:07:16
23490,33,Jawa Tengah,3326,Kab. Pekalongan,332616,Wiradesa,3326161012,Mayangan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23491,33,Jawa Tengah,3320,Kab. Jepara,332004,Mayong,3320042018,Mayong Kidul,,12/2/2026 11:07:16,12/2/2026 11:07:16
23492,33,Jawa Tengah,3320,Kab. Jepara,332004,Mayong,3320042001,Mayong Lor,,12/2/2026 11:07:16,12/2/2026 11:07:16
23493,33,Jawa Tengah,3310,Kab. Klaten,331022,Ngawen,3310222010,Mayungan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23494,33,Jawa Tengah,3306,Kab. Purworejo,330616,Bener,3306162022,Mayungsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23495,33,Jawa Tengah,3316,Kab. Blora,331603,Kradenan,3316032010,Medalem,,12/2/2026 11:07:16,12/2/2026 11:07:16
23496,33,Jawa Tengah,3315,Kab. Grobogan,331518,Tegowanu,3315182003,Medani,,12/2/2026 11:07:16,12/2/2026 11:07:16
23497,33,Jawa Tengah,3318,Kab. Pati,331818,Cluwak,3318182001,Medani,,12/2/2026 11:07:16,12/2/2026 11:07:16
23498,33,Jawa Tengah,3323,Kab. Temanggung,332309,Ngadirejo,3323092013,Medari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23499,33,Jawa Tengah,3304,Kab. Banjarnegara,330410,Wanadadi,3304102009,Medayu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23500,33,Jawa Tengah,3322,Kab. Semarang,332204,Suruh,3322042007,Medayu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23501,33,Jawa Tengah,3327,Kab. Pemalang,332704,Watukumpul,3327042006,Medayu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23502,33,Jawa Tengah,3319,Kab. Kudus,331904,Undaan,3319042004,Medini,,12/2/2026 11:07:16,12/2/2026 11:07:16
23503,33,Jawa Tengah,3321,Kab. Demak,332108,Gajah,3321082008,Medini,,12/2/2026 11:07:16,12/2/2026 11:07:16
23504,33,Jawa Tengah,3306,Kab. Purworejo,330616,Bener,3306162013,Medono,,12/2/2026 11:07:16,12/2/2026 11:07:16
23505,33,Jawa Tengah,3307,Kab. Wonosobo,330704,Kaliwiro,3307042003,Medono,,12/2/2026 11:07:16,12/2/2026 11:07:16
23506,33,Jawa Tengah,3324,Kab. Kendal,332407,Boja,3324072001,Medono,,12/2/2026 11:07:16,12/2/2026 11:07:16
23507,33,Jawa Tengah,3375,Kota Pekalongan,337501,Pekalongan Barat,3375011002,Medono,,12/2/2026 11:07:16,12/2/2026 11:07:16
23508,33,Jawa Tengah,3317,Kab. Rembang,331707,Pamotan,3317072001,Megal,,12/2/2026 11:07:16,12/2/2026 11:07:16
23509,33,Jawa Tengah,3319,Kab. Kudus,331903,Jati,3319032012,Megawon,,12/2/2026 11:07:16,12/2/2026 11:07:16
23510,33,Jawa Tengah,3310,Kab. Klaten,331011,Ceper,3310112009,Meger,,12/2/2026 11:07:16,12/2/2026 11:07:16
23511,33,Jawa Tengah,3316,Kab. Blora,331603,Kradenan,3316032001,Megeri,,12/2/2026 11:07:16,12/2/2026 11:07:16
23512,33,Jawa Tengah,3321,Kab. Demak,332114,Kebonagung,3321142014,Megonten,,12/2/2026 11:07:16,12/2/2026 11:07:16
23513,33,Jawa Tengah,3317,Kab. Rembang,331701,Sumber,3317012016,Megulung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23514,33,Jawa Tengah,3306,Kab. Purworejo,330611,Pituruh,3306112025,Megulungkidul,,12/2/2026 11:07:16,12/2/2026 11:07:16
23515,33,Jawa Tengah,3306,Kab. Purworejo,330611,Pituruh,3306112032,Megulunglor,,12/2/2026 11:07:16,12/2/2026 11:07:16
23516,33,Jawa Tengah,3327,Kab. Pemalang,332707,Randudongkal,3327072003,Mejagong,,12/2/2026 11:07:16,12/2/2026 11:07:16
23517,33,Jawa Tengah,3326,Kab. Pekalongan,332617,Siwalan,3326172001,Mejasem,,12/2/2026 11:07:16,12/2/2026 11:07:16
23518,33,Jawa Tengah,3328,Kab. Tegal,332815,Kramat,3328152001,Mejasem Barat,,12/2/2026 11:07:16,12/2/2026 11:07:16
23519,33,Jawa Tengah,3328,Kab. Tegal,332815,Kramat,3328152020,Mejasem Timur,,12/2/2026 11:07:16,12/2/2026 11:07:16
23520,33,Jawa Tengah,3308,Kab. Magelang,330815,Candimulyo,3308152004,Mejing,,12/2/2026 11:07:16,12/2/2026 11:07:16
23521,33,Jawa Tengah,3319,Kab. Kudus,331905,Mejobo,3319052009,Mejobo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23522,33,Jawa Tengah,3301,Kab. Cilacap,330118,Cipari,3301182008,Mekarsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23523,33,Jawa Tengah,3305,Kab. Kebumen,330510,Kutowinangun,3305102006,Mekarsari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23524,33,Jawa Tengah,3305,Kab. Kebumen,330515,Adimulyo,3305152017,Meles,,12/2/2026 11:07:16,12/2/2026 11:07:16
23525,33,Jawa Tengah,3310,Kab. Klaten,331003,Wedi,3310032006,Melikan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23526,33,Jawa Tengah,3302,Kab. Banyumas,330223,Kedungbanteng,3302232014,Melung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23527,33,Jawa Tengah,3315,Kab. Grobogan,331515,Klambu,3315152006,Menawan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23528,33,Jawa Tengah,3319,Kab. Kudus,331908,Gebog,3319082010,Menawan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23529,33,Jawa Tengah,3308,Kab. Magelang,330808,Muntilan,3308082006,Menayu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23530,33,Jawa Tengah,3318,Kab. Pati,331805,Pucakwangi,3318052010,Mencon,,12/2/2026 11:07:16,12/2/2026 11:07:16
23531,33,Jawa Tengah,3310,Kab. Klaten,331016,Delanggu,3310162007,Mendak,,12/2/2026 11:07:16,12/2/2026 11:07:16
23532,33,Jawa Tengah,3329,Kab. Brebes,332905,Sirampog,3329052009,Mendala,,12/2/2026 11:07:16,12/2/2026 11:07:16
23533,33,Jawa Tengah,3327,Kab. Pemalang,332703,Belik,3327032008,Mendelem,,12/2/2026 11:07:16,12/2/2026 11:07:16
23534,33,Jawa Tengah,3310,Kab. Klaten,331007,Kebonarum,3310072007,Menden,,12/2/2026 11:07:16,12/2/2026 11:07:16
23535,33,Jawa Tengah,3316,Kab. Blora,331603,Kradenan,3316032006,Mendenrejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23536,33,Jawa Tengah,3306,Kab. Purworejo,330602,Ngombol,3306022042,Mendiro,,12/2/2026 11:07:16,12/2/2026 11:07:16
23537,33,Jawa Tengah,3326,Kab. Pekalongan,332603,Lebakbarang,3326032011,Mendolo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23538,33,Jawa Tengah,3322,Kab. Semarang,332209,Sumowono,3322092011,Mendongan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23539,33,Jawa Tengah,3315,Kab. Grobogan,331514,Brati,3315142001,Menduran,,12/2/2026 11:07:16,12/2/2026 11:07:16
23540,33,Jawa Tengah,3308,Kab. Magelang,330809,Mungkid,3308091003,Mendut,,12/2/2026 11:07:16,12/2/2026 11:07:16
23541,33,Jawa Tengah,3301,Kab. Cilacap,330102,Kesugihan,3301022001,Menganti,,12/2/2026 11:07:16,12/2/2026 11:07:16
23542,33,Jawa Tengah,3302,Kab. Banyumas,330204,Rawalo,3302042002,Menganti,,12/2/2026 11:07:16,12/2/2026 11:07:16
23543,33,Jawa Tengah,3305,Kab. Kebumen,330514,Sruweng,3305142001,Menganti,,12/2/2026 11:07:16,12/2/2026 11:07:16
23544,33,Jawa Tengah,3320,Kab. Jepara,332001,Kedung,3320012014,Menganti,,12/2/2026 11:07:16,12/2/2026 11:07:16
23545,33,Jawa Tengah,3323,Kab. Temanggung,332302,Tembarak,3323022002,Menggoro,,12/2/2026 11:07:16,12/2/2026 11:07:16
23546,33,Jawa Tengah,3305,Kab. Kebumen,330512,Kebumen,3305122004,Mengkowo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23547,33,Jawa Tengah,3327,Kab. Pemalang,332708,Pemalang,3327082009,Mengori,,12/2/2026 11:07:16,12/2/2026 11:07:16
23548,33,Jawa Tengah,3325,Kab. Batang,332512,Warungasem,3325122016,Menguneng,,12/2/2026 11:07:16,12/2/2026 11:07:16
23549,33,Jawa Tengah,3325,Kab. Batang,332509,Subah,3325092004,Menjangan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23550,33,Jawa Tengah,3326,Kab. Pekalongan,332611,Bojong,3326112011,Menjangan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23551,33,Jawa Tengah,3307,Kab. Wonosobo,330712,Garung,3307122011,Menjer,,12/2/2026 11:07:16,12/2/2026 11:07:16
23552,33,Jawa Tengah,3313,Kab. Karanganyar,331317,Jenawi,3313172008,Menjing,,12/2/2026 11:07:16,12/2/2026 11:07:16
23553,33,Jawa Tengah,3308,Kab. Magelang,330801,Salaman,3308012004,Menoreh,,12/2/2026 11:07:16,12/2/2026 11:07:16
23554,33,Jawa Tengah,3317,Kab. Rembang,331706,Sedan,3317062021,Menoro,,12/2/2026 11:07:16,12/2/2026 11:07:16
23555,33,Jawa Tengah,3301,Kab. Cilacap,330109,Kawunganten,3301092006,Mentasan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23556,33,Jawa Tengah,3323,Kab. Temanggung,332312,Candiroto,3323122010,Mento,,12/2/2026 11:07:16,12/2/2026 11:07:16
23557,33,Jawa Tengah,3325,Kab. Batang,332507,Gringsing,3325072009,Mentosari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23558,33,Jawa Tengah,3321,Kab. Demak,332101,Mranggen,3321012014,Menur,,12/2/2026 11:07:16,12/2/2026 11:07:16
23559,33,Jawa Tengah,3311,Kab. Sukoharjo,331110,Baki,3311102009,Menuran,,12/2/2026 11:07:16,12/2/2026 11:07:16
23560,33,Jawa Tengah,3321,Kab. Demak,332107,Dempet,3321072001,Merak,,12/2/2026 11:07:16,12/2/2026 11:07:16
23561,33,Jawa Tengah,3324,Kab. Kendal,332405,Singorojo,3324052011,Merbuh,,12/2/2026 11:07:16,12/2/2026 11:07:16
23562,33,Jawa Tengah,3310,Kab. Klaten,331026,Klaten Selatan,3310262007,Merbung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23563,33,Jawa Tengah,3304,Kab. Banjarnegara,330404,Purwanegara,3304042002,Merden,,12/2/2026 11:07:16,12/2/2026 11:07:16
23564,33,Jawa Tengah,3305,Kab. Kebumen,330524,Padureso,3305242003,Merden,,12/2/2026 11:07:16,12/2/2026 11:07:16
23565,33,Jawa Tengah,3327,Kab. Pemalang,332714,Warungpring,3327142006,Mereng,,12/2/2026 11:07:16,12/2/2026 11:07:16
23566,33,Jawa Tengah,3303,Kab. Purbalingga,330318,Kertanegara,3303182011,Mergasana,,12/2/2026 11:07:16,12/2/2026 11:07:16
23567,33,Jawa Tengah,3301,Kab. Cilacap,330106,Kroya,3301062008,Mergawati,,12/2/2026 11:07:16,12/2/2026 11:07:16
23568,33,Jawa Tengah,3307,Kab. Wonosobo,330715,Kalibawang,3307152006,Mergolangu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23569,33,Jawa Tengah,3307,Kab. Wonosobo,330714,Sukoharjo,3307142002,Mergosari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23570,33,Jawa Tengah,3305,Kab. Kebumen,330502,Buayan,3305022016,Mergosono,,12/2/2026 11:07:16,12/2/2026 11:07:16
23571,33,Jawa Tengah,3323,Kab. Temanggung,332307,Kedu,3323072007,Mergowati,,12/2/2026 11:07:16,12/2/2026 11:07:16
23572,33,Jawa Tengah,3303,Kab. Purbalingga,330307,Kutasari,3303072004,Meri,,12/2/2026 11:07:16,12/2/2026 11:07:16
23573,33,Jawa Tengah,3301,Kab. Cilacap,330107,Maos,3301072006,Mernek,,12/2/2026 11:07:16,12/2/2026 11:07:16
23574,33,Jawa Tengah,3316,Kab. Blora,331605,Cepu,3316052009,Mernung,,12/2/2026 11:07:16,12/2/2026 11:07:16
23575,33,Jawa Tengah,3302,Kab. Banyumas,330226,Purwokerto Timur,3302261005,Mersi,,12/2/2026 11:07:16,12/2/2026 11:07:16
23576,33,Jawa Tengah,3311,Kab. Sukoharjo,331106,Bendosari,3311062011,Mertan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23577,33,Jawa Tengah,3304,Kab. Banjarnegara,330404,Purwanegara,3304042008,Mertasari,,12/2/2026 11:07:16,12/2/2026 11:07:16
23578,33,Jawa Tengah,3301,Kab. Cilacap,330123,Cilacap Utara,3301231001,Mertasinga,,12/2/2026 11:07:16,12/2/2026 11:07:16
23579,33,Jawa Tengah,3308,Kab. Magelang,330810,Mertoyudan,3308102013,Mertoyudan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23580,33,Jawa Tengah,3326,Kab. Pekalongan,332605,Talun,3326052001,Mesoyi,,12/2/2026 11:07:16,12/2/2026 11:07:16
23581,33,Jawa Tengah,3304,Kab. Banjarnegara,330414,Pagentan,3304142008,Metawana,,12/2/2026 11:07:16,12/2/2026 11:07:16
23582,33,Jawa Tengah,3303,Kab. Purbalingga,330314,Bojongsari,3303142012,Metenggeng,,12/2/2026 11:07:16,12/2/2026 11:07:16
23583,33,Jawa Tengah,3317,Kab. Rembang,331709,Kaliori,3317092001,Meteseh,,12/2/2026 11:07:16,12/2/2026 11:07:16
23584,33,Jawa Tengah,3324,Kab. Kendal,332407,Boja,3324072017,Meteseh,,12/2/2026 11:07:16,12/2/2026 11:07:16
23585,33,Jawa Tengah,3374,Kota Semarang,337410,Tembalang,3374101001,Meteseh,,12/2/2026 11:07:16,12/2/2026 11:07:16
23586,33,Jawa Tengah,3309,Kab. Boyolali,330906,Mojosongo,3309062012,Metuk,,12/2/2026 11:07:16,12/2/2026 11:07:16
23587,33,Jawa Tengah,3303,Kab. Purbalingga,330306,Kalimanah,3303061011,Mewek,,12/2/2026 11:07:16,12/2/2026 11:07:16
23588,33,Jawa Tengah,3319,Kab. Kudus,331901,Kaliwungu,3319012013,Mijen,,12/2/2026 11:07:16,12/2/2026 11:07:16
23589,33,Jawa Tengah,3321,Kab. Demak,332110,Mijen,3321102014,Mijen,,12/2/2026 11:07:16,12/2/2026 11:07:16
23590,33,Jawa Tengah,3321,Kab. Demak,332114,Kebonagung,3321142004,Mijen,,12/2/2026 11:07:16,12/2/2026 11:07:16
23591,33,Jawa Tengah,3374,Kota Semarang,337414,Mijen,3374141008,Mijen,,12/2/2026 11:07:16,12/2/2026 11:07:16
23592,33,Jawa Tengah,3320,Kab. Jepara,332005,Batealit,3320052005,Mindahan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23593,33,Jawa Tengah,3320,Kab. Jepara,332005,Batealit,3320052011,Mindahan Kidul,,12/2/2026 11:07:16,12/2/2026 11:07:16
23594,33,Jawa Tengah,3328,Kab. Tegal,332814,Tarub,3328142011,Mindaka,,12/2/2026 11:07:16,12/2/2026 11:07:16
23595,33,Jawa Tengah,3312,Kab. Wonogiri,331208,Eromoko,3312082008,Minggarharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23596,33,Jawa Tengah,3376,Kota Tegal,337602,Tegal Timur,3376021005,Mintaragen,,12/2/2026 11:07:16,12/2/2026 11:07:16
23597,33,Jawa Tengah,3318,Kab. Pati,331811,Gabus,3318112023,Mintobasuki,,12/2/2026 11:07:16,12/2/2026 11:07:16
23598,33,Jawa Tengah,3318,Kab. Pati,331808,Juwana,3318082012,Mintomulyo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23599,33,Jawa Tengah,3318,Kab. Pati,331804,Winong,3318042016,Mintorahayu,,12/2/2026 11:07:16,12/2/2026 11:07:16
23600,33,Jawa Tengah,3303,Kab. Purbalingga,330315,Padamara,3303152012,Mipiran,,12/2/2026 11:07:16,12/2/2026 11:07:16
23601,33,Jawa Tengah,3310,Kab. Klaten,331006,Trucuk,3310062014,Mireng,,12/2/2026 11:07:16,12/2/2026 11:07:16
23602,33,Jawa Tengah,3312,Kab. Wonogiri,331216,Kismantoro,3312162006,Miri,,12/2/2026 11:07:16,12/2/2026 11:07:16
23603,33,Jawa Tengah,3312,Kab. Wonogiri,331217,Purwantoro,3312172006,Miricinde,,12/2/2026 11:07:16,12/2/2026 11:07:16
23604,33,Jawa Tengah,3305,Kab. Kebumen,330508,Mirit,3305082003,Mirit,,12/2/2026 11:07:16,12/2/2026 11:07:16
23605,33,Jawa Tengah,3305,Kab. Kebumen,330508,Mirit,3305082001,Miritpetikusan,,12/2/2026 11:07:16,12/2/2026 11:07:16
23606,33,Jawa Tengah,3374,Kota Semarang,337401,Semarang Tengah,3374011001,Miroto,,12/2/2026 11:07:16,12/2/2026 11:07:16
23607,33,Jawa Tengah,3317,Kab. Rembang,331707,Pamotan,3317072012,Mlagen,,12/2/2026 11:07:16,12/2/2026 11:07:16
23608,33,Jawa Tengah,3314,Kab. Sragen,331420,Jenar,3314202003,Mlale,,12/2/2026 11:07:16,12/2/2026 11:07:16
23609,33,Jawa Tengah,3307,Kab. Wonosobo,330712,Garung,3307122012,Mlandi,,12/2/2026 11:07:16,12/2/2026 11:07:16
23610,33,Jawa Tengah,3316,Kab. Blora,331609,Blora,3316091010,Mlangsen,,12/2/2026 11:07:16,12/2/2026 11:07:16
23611,33,Jawa Tengah,3306,Kab. Purworejo,330614,Gebang,3306142009,Mlaran,,12/2/2026 11:07:16,12/2/2026 11:07:16
23612,33,Jawa Tengah,3321,Kab. Demak,332110,Mijen,3321102003,Mlaten,,12/2/2026 11:07:16,12/2/2026 11:07:16
23613,33,Jawa Tengah,3319,Kab. Kudus,331902,Kota Kudus,3319021008,Mlati Kidul,,12/2/2026 11:07:16,12/2/2026 11:07:16
23614,33,Jawa Tengah,3319,Kab. Kudus,331902,Kota Kudus,3319022010,Mlati Lor,,12/2/2026 11:07:16,12/2/2026 11:07:16
23615,33,Jawa Tengah,3319,Kab. Kudus,331902,Kota Kudus,3319021009,Mlati Norowito,,12/2/2026 11:07:16,12/2/2026 11:07:16
23616,33,Jawa Tengah,3374,Kota Semarang,337403,Semarang Timur,3374031003,Mlatibaru,,12/2/2026 11:07:16,12/2/2026 11:07:16
23617,33,Jawa Tengah,3321,Kab. Demak,332108,Gajah,3321082009,Mlatiharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23618,33,Jawa Tengah,3324,Kab. Kendal,332404,Patean,3324042003,Mlatiharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23619,33,Jawa Tengah,3374,Kota Semarang,337403,Semarang Timur,3374031005,Mlatiharjo,,12/2/2026 11:07:16,12/2/2026 11:07:16
23620,33,Jawa Tengah,3317,Kab. Rembang,331702,Bulu,3317022001,Mlatirejo,,12/2/2026 11:07:16,12/2/2026 11:07:16
